Номер счёта;Тип операции (пополнение/списание);Категория операции;Статус;Дата проведения;Дата транзакции;Номер платежа;Код ВО;Валюта операции;Сумма в валюте счёта;Валюта счёта;Описание операции;Назначение платежа;Счет плательщика;ИНН плательщика;КПП плательщика;Наименование плательщика;БИК банка плательщика;Корр. счет плательщика;Счет получателя;Договор получателя;ИНН получателя;КПП получателя;Наименование получателя;БИК банка получателя;Корр. счет получателя;Счет контрагента;ИНН контрагента;Наименование контрагента;БИК банка контрагента;MCC;Банк;КБК-код бюджетной классификации;Основание налогового платежа;Налоговый период;Код (УИН)
40802810999900000001;Кредит;Входящие платежи;Транзакция;18.08.2025;18.08.2025;100419;17;643;71050,44;643;Зачисление выручки ИНТЕРНЕТ-ЭКВАЙРИНГ по реестру 202508002;Перевод средств по реестру операций 202508002. Канал: ИНТЕРНЕТ-ЭКВАЙРИНГ. НДС не облагается.;30232810999900000001;9900000030;990001003;АО ДЕМО ЭКВАЙРИНГ;044500996;30101810999990000996;40802810999900000001;DEMO-ACQ-001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;30232810999900000001;9900000030;АО ДЕМО ЭКВАЙРИНГ;044500996;;АО ДЕМО ЭКВАЙРИНГ;;;;
40802810999900000001;Дебет;Исходящие платежи;Транзакция;19.08.2025;19.08.2025;100430;01;643;67856;643;Вознаграждение подрядчику за 08.2025;Оплата услуг подрядчика по акту HR-202508-1. НДС не облагается.;40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40817810999940000001;DEMO-HR-001;990400000001;0;САМОЗАНЯТЫЙ ДЕМО СПЕЦИАЛИСТ 01;044500931;30101810999990000931;40817810999940000001;990400000001;САМОЗАНЯТЫЙ ДЕМО СПЕЦИАЛИСТ 01;044500931;;АО ДЕМО БАНК;;;;
40802810999900000001;Дебет;Исходящие платежи;Транзакция;20.08.2025;20.08.2025;100431;01;643;43025;643;Вознаграждение подрядчику за 08.2025;Оплата услуг подрядчика по акту HR-202508-2. НДС не облагается.;40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40817810999940000002;DEMO-HR-002;990400000002;0;САМОЗАНЯТЫЙ ДЕМО СПЕЦИАЛИСТ 02;044500932;30101810999990000932;40817810999940000002;990400000002;САМОЗАНЯТЫЙ ДЕМО СПЕЦИАЛИСТ 02;044500932;;АО ДЕМО БАНК;;;;
40802810999900000001;Дебет;Услуги банка;Транзакция;20.08.2025;20.08.2025;100436;17;643;490;643;Плата за обслуживание счета;Плата за обслуживание расчетного счета за 08.2025. Договор DEMO-BANK-001.;40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;47423810999900000001;DEMO-BANK-001;9900000002;990001001;АО ДЕМО БАНК;044500999;30101810999990000999;47423810999900000001;9900000002;АО ДЕМО БАНК;044500999;;АО ДЕМО БАНК;;;;
40802810999900000001;Дебет;Услуги банка;Транзакция;20.08.2025;20.08.2025;100437;17;643;199;643;Плата за услугу оповещения об операциях;Плата за уведомления и SMS-банк за 08.2025.;40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;47423810999900000001;DEMO-BANK-001;9900000002;990001001;АО ДЕМО БАНК;044500999;30101810999990000999;47423810999900000001;9900000002;АО ДЕМО БАНК;044500999;;АО ДЕМО БАНК;;;;
40802810999900000001;Кредит;Входящие платежи;Транзакция;21.08.2025;21.08.2025;100421;17;643;42935,26;643;Зачисление выручки ИНТЕРНЕТ-ЭКВАЙРИНГ по реестру 202508004;Перевод средств по реестру операций 202508004. Канал: ИНТЕРНЕТ-ЭКВАЙРИНГ. НДС не облагается.;30232810999900000001;9900000030;990001003;АО ДЕМО ЭКВАЙРИНГ;044500996;30101810999990000996;40802810999900000001;DEMO-ACQ-001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;30232810999900000001;9900000030;АО ДЕМО ЭКВАЙРИНГ;044500996;;АО ДЕМО ЭКВАЙРИНГ;;;;
40802810999900000001;Дебет;Исходящие платежи;Транзакция;21.08.2025;21.08.2025;100432;01;643;73030;643;Вознаграждение подрядчику за 08.2025;Оплата услуг подрядчика по акту HR-202508-3. НДС не облагается.;40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40802810999940000003;DEMO-HR-003;990400000003;0;ИП ТЕСТОВА МАРИЯ ДЕМО;044500933;30101810999990000933;40802810999940000003;990400000003;ИП ТЕСТОВА МАРИЯ ДЕМО;044500933;;АО ДЕМО БАНК;;;;
40802810999900000001;Кредит;Входящие платежи;Транзакция;22.08.2025;22.08.2025;100415;01;643;66917,67;643;Оплата от покупателя по счету DEMO-202508-005;Оплата товаров по счету DEMO-202508-005. НДС не облагается.;40702810999910000002;9901000003;990101002;ООО БЕТА-ТЕСТ;044500902;30101810999990000902;40802810999900000001;Договор DEMO-0002;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40702810999910000002;9901000003;ООО БЕТА-ТЕСТ;044500902;;АО ДЕМО БАНК;;;;
40802810999900000001;Дебет;Исходящие платежи;Транзакция;23.08.2025;23.08.2025;100426;01;643;56285,47;643;Оплата поставщику за партию сырья 2025-08-3;Оплата материалов и производства по счету SUP-202508-3. В том числе НДС 20%.;40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40702810999920000002;DEMO-SUPPLY-001;9902000001;990201001;ООО ДЕМО СЫРЬЁ;044500911;30101810999990000912;40702810999920000002;9902000001;ООО ДЕМО СЫРЬЁ;044500911;;АО ДЕМО БАНК;;;;
40802810999900000001;Кредит;Входящие платежи;Транзакция;25.08.2025;25.08.2025;100412;01;643;70652,16;643;Оплата от покупателя по счету DEMO-202508-002;Оплата товаров по счету DEMO-202508-002. НДС не облагается.;40702810999910000004;9901000003;990101003;ООО ГАММА-МАРКЕТ;044500903;30101810999990000903;40802810999900000001;Договор DEMO-0003;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40702810999910000004;9901000003;ООО ГАММА-МАРКЕТ;044500903;;АО ДЕМО БАНК;;;;
40802810999900000001;Кредит;Входящие платежи;Транзакция;25.08.2025;25.08.2025;100420;17;643;93703;643;Зачисление выручки СБП по реестру 202508003;Перевод средств по реестру операций 202508003. Канал: СБП. НДС не облагается.;30232810999900000001;9900000030;990001003;АО ДЕМО ЭКВАЙРИНГ;044500996;30101810999990000996;40802810999900000001;DEMO-ACQ-001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;30232810999900000001;9900000030;АО ДЕМО ЭКВАЙРИНГ;044500996;;АО ДЕМО ЭКВАЙРИНГ;;;;
40802810999900000001;Дебет;Платежи в налоговую;Транзакция;25.08.2025;25.08.2025;100439;01;643;50252,43;643;ЕНП. Налог по УСН;Единый налоговый платеж. УСН 6%. Период 08.2025.;40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;03100643999900000001;;9900000010;990001001;КАЗНАЧЕЙСТВО ДЕМО (ФНС ДЕМО);017000999;40102810999990000999;03100643999900000001;9900000010;КАЗНАЧЕЙСТВО ДЕМО (ФНС ДЕМО);017000999;;КАЗНАЧЕЙСТВО ДЕМО;18210501011011000110;ТП;МС.08.2025;0
40802810999900000001;Дебет;Услуги банка;Транзакция;27.08.2025;27.08.2025;100438;17;643;8762,77;643;Комиссия за интернет-эквайринг и СБП;Комиссия за обработку платежей по реестрам 08.2025.;40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;30232810999900000001;DEMO-ACQ-001;9900000030;990001003;АО ДЕМО ЭКВАЙРИНГ;044500996;30101810999990000996;30232810999900000001;9900000030;АО ДЕМО ЭКВАЙРИНГ;044500996;;АО ДЕМО ЭКВАЙРИНГ;;;;
40802810999900000001;Кредит;Входящие платежи;Транзакция;28.08.2025;28.08.2025;100440;17;643;1943,09;643;Проценты на остаток и бизнес-кэшбэк;Начисление процентов и кэшбэка за 08.2025.;47423810999900000001;9900000002;990001001;АО ДЕМО БАНК;044500999;30101810999990000999;40802810999900000001;DEMO-BANK-001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;47423810999900000001;9900000002;АО ДЕМО БАНК;044500999;;АО ДЕМО БАНК;;;;
40802810999900000001;Дебет;Исходящие платежи;Транзакция;29.08.2025;29.08.2025;100442;01;643;87964;643;Изъятие собственника;Перевод собственных средств предпринимателю. НДС не облагается.;40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40817810999900000002;OWNER-DEMO;990000000001;0;ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500998;30101810999990000998;40817810999900000002;990000000001;ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500998;;АО ДЕМО БАНК;;;;
40802810999900000001;Дебет;Исходящие платежи;Транзакция;02.09.2025;02.09.2025;100469;01;643;93000;643;Аренда помещения за 09.2025;Арендная плата по договору RENT-DEMO-001 за 09.2025.;40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40702810999930000003;RENT-DEMO-001;9903000003;990301003;ООО БИЗНЕС-ЦЕНТР ДЕМО;044500923;30101810999990000923;40702810999930000003;9903000003;ООО БИЗНЕС-ЦЕНТР ДЕМО;044500923;;АО ДЕМО БАНК;;;;
40802810999900000001;Кредит;Входящие платежи;Транзакция;03.09.2025;03.09.2025;100446;01;643;75280,32;643;Оплата от покупателя по счету DEMO-202509-001;Оплата товаров по счету DEMO-202509-001. НДС не облагается.;40702810999910000004;9901000003;990101003;ООО ГАММА-МАРКЕТ;044500903;30101810999990000903;40802810999900000001;Договор DEMO-0003;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40702810999910000004;9901000003;ООО ГАММА-МАРКЕТ;044500903;;АО ДЕМО БАНК;;;;
40802810999900000001;Дебет;Исходящие платежи;Транзакция;07.09.2025;07.09.2025;100471;01;643;10778;643;Подписка на программное обеспечение;Лицензии и облачные сервисы за 09.2025.;40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40702810999930000005;SOFT-DEMO-001;9903000005;990301005;ООО СОФТ ДЕМО;044500925;30101810999990000925;40702810999930000005;9903000005;ООО СОФТ ДЕМО;044500925;;АО ДЕМО БАНК;;;;
40802810999900000001;Кредит;Входящие платежи;Транзакция;08.09.2025;07.09.2025;100448;01;643;63837,41;643;Оплата от покупателя по счету DEMO-202509-003;Оплата товаров по счету DEMO-202509-003. НДС не облагается.;40702810999910000001;9901000001;990101001;ООО АЛЬФА-ДЕМО;044500901;30101810999990000901;40802810999900000001;Договор DEMO-0001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40702810999910000001;9901000001;ООО АЛЬФА-ДЕМО;044500901;;АО ДЕМО БАНК;;;;
40802810999900000001;Дебет;Исходящие платежи;Транзакция;08.09.2025;08.09.2025;100465;01;643;40726,46;643;Маркетинг и реклама за 09.2025;"Рекламная кампания MEDIA-202509; продвижение и аналитика.";40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40702810999930000002;DEMO-MEDIA-001;9903000002;990301002;ООО МЕДИА ТЕСТ;044500922;30101810999990000922;40702810999930000002;9903000002;ООО МЕДИА ТЕСТ;044500922;;АО ДЕМО БАНК;;;;
40802810999900000001;Кредит;Входящие платежи;Транзакция;09.09.2025;09.09.2025;100459;17;643;49043,29;643;Зачисление выручки ИНТЕРНЕТ-ЭКВАЙРИНГ по реестру 202509007;Перевод средств по реестру операций 202509007. Канал: ИНТЕРНЕТ-ЭКВАЙРИНГ. НДС не облагается.;30232810999900000001;9900000030;990001003;АО ДЕМО ЭКВАЙРИНГ;044500996;30101810999990000996;40802810999900000001;DEMO-ACQ-001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;30232810999900000001;9900000030;АО ДЕМО ЭКВАЙРИНГ;044500996;;АО ДЕМО ЭКВАЙРИНГ;;;;
40802810999900000001;Кредит;Входящие платежи;Транзакция;10.09.2025;10.09.2025;100454;17;643;76417,25;643;Зачисление выручки ИНТЕРНЕТ-ЭКВАЙРИНГ по реестру 202509002;Перевод средств по реестру операций 202509002. Канал: ИНТЕРНЕТ-ЭКВАЙРИНГ. НДС не облагается.;30232810999900000001;9900000030;990001003;АО ДЕМО ЭКВАЙРИНГ;044500996;30101810999990000996;40802810999900000001;DEMO-ACQ-001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;30232810999900000001;9900000030;АО ДЕМО ЭКВАЙРИНГ;044500996;;АО ДЕМО ЭКВАЙРИНГ;;;;
